bv_color	abs_mag
1.472	-5.224550065
0.893	3.24486328
1.141	4.874764528
1.158	-2.845505218
0.503	-3.549555951
0.924	0.912331056
0.433	1.756902798
0.999	0.788865392
1.03	0.874871345
0.319	0.2437553
1.101	0.781504442
1.122	-0.486381688
0.973	6.84122362
1.02	1.713875492
1.583	-2.199618575
0.628	2.708824771
1.178	0.44328078
0.666	3.125377495
1.103	1.41060552
1.279	-1.972867407
0.937	0.113492636
0.959	1.432114354
0.265	1.978526235
0.684	5.177067936
0.8	-0.138800297
1.532	1.847157238
0.506	2.084677694
0.28	0.486656364
0.892	5.701998049
0.912	5.826771368
0.101	0.792917844
1.068	-0.095336671
0.791	5.677006934
1.03	-0.428824862
0.589	3.922568891
0.199	0.328312773
0.504	2.376482055
0.428	1.75046808
0.405	4.119227318
0.233	1.609242325
0.101	-0.168255755
0.598	4.091576648
1.006	2.999047473
1.068	-3.204685948
0.5	2.761278605
1.561	-2.153182435
0.361	1.853382848
1	2.285014356
0.082	-13.32701299
1.07	0.780417287
1.435	-0.824185034
0.413	2.080513136
1.026	6.605567729
0.503	1.059049187
0.997	0.029390742
0.342	0.535266976
0.577	3.807040811
0.54	2.660297432
0.22	-3.919555951
0.542	3.314745408
1.051	1.189629002
0.043	2.212523819
1.625	-3.786251179
0.135	1.765756543
0.385	1.359532051
0.675	4.320994355
0.459	3.036482055
1.219	-6.636137128
0.485	1.842628606
1.27	0.059949827
0.486	3.364745408
0.185	1.764067483
1.06	6.916340021
0.298	-1.172277125
0.409	2.692809692
0.211	1.787721054
0.248	-0.832867407
0.48	3.944600037
1.096	-2.894685948
0.202	-0.367518747
0.636	4.002818154
0.447	1.597658581
1.231	-0.009521635
1.05	2.178308067
0.171	1.760309445
1.176	-0.041255948
0.435	3.669258615
0.677	4.10197795
1.04	-2.759861708
0.918	-0.747518747
0.622	3.611547832
0.441	3.343432018
0.968	0.448989906
1.009	2.207797787
0.508	3.230804332
0.97	0.559929939
-0.011	0.034988876
0.16	0.179074127
1.348	1.271355573
0.57	2.813800658
0.3	1.178555083
1.108	0.085277007
1.047	0.739734986
0.75	4.85361552
1.19	6.665943673
0.051	1.125065884
1.378	-1.222510573
1.072	-1.900361079
0.715	2.381658713
1.26	-0.58953192
0.9	-0.76801725
1.623	6.677315702
0.5	3.350016822
0.816	4.160049963
0.481	3.277136948
1.365	8.502677025
0.395	3.216675603
0.389	2.162641698
0.522	2.07891165
0.261	1.933022832
0.96	0.056473181
0.52	2.817363456
0.707	3.610627317
0.069	-8.304396785
0.947	1.402205991
0.577	2.267244517
0.441	2.161758959
1.241	-0.645042625
0.545	1.884834096
0.67	2.418985591
1.15	1.289907729
1.214	-0.167397806
1.23	1.060174196
0.513	2.95268962
1.3	-3.652026047
0.969	1.640820348
0.25	2.379472203
0.572	4.798820728
1.467	7.745349777
1.236	-0.125724518
1.106	0.444519568
0.387	2.814179276
1.368	-0.224721502
1.015	0.679219845
0.616	1.539662847
1.183	0.557705565
0.989	2.969219845
0.297	1.540311457
1.292	-8.164129497
0.155	-2.727729896
0.367	0.956735013
0.725	5.275117209
-0.07	-1.445724518
1.038	1.227866696
0.198	-1.647729896
0.321	2.638012735
1.136	1.34900655
-0.06	0.249400087
0.549	3.756358926
0.993	-0.182852864
1.415	0.965080291
0.57	2.405797407
1.017	-1.244911228
0.639	5.275891624
1.349	0.210660829
0.544	4.463520694
0.738	5.531508489
1.021	1.072867525
1.194	0.28403219
1.02	-3.539955128
0.496	-0.806571534
0.94	-0.163526819
0.48	3.022951116
1.557	-1.279618427
1.288	-12.85701299
0.976	-0.060453565
0.544	4.019777415
1.51	-11.77480443
0.096	0.19198275
0.453	3.035426389
0.678	3.400469386
0.293	2.417828576
0.463	3.694422194
0.502	4.072684089
0.483	2.475426742
1.128	0.987376548
1.633	0.381555858
0.418	3.083702801
-0.015	-1.031284479
1	2.190820348
1.122	0.821889949
0.397	1.722164166
0.456	1.884987064
0.377	1.638318878
0.457	-4.237996999
0.86	5.970836287
1.429	-1.239250108
1.096	-3.941009675
1.485	-1.477633652
0.219	1.762225999
0.423	3.063318141
0.583	4.057173223
1.452	1.515939512
1.018	-1.43399843
0.085	1.038939289
1.109	-5.739397651
1.07	0.800545717
1.048	-6.410488436
1.843	-3.35866409
0.962	2.170966719
0.421	2.514109073
0.367	0.735956948
0.625	2.604385397
1.383	0.209613121
0.495	3.387794576
1.093	7.192496598
1.021	1.261468837
0.2	1.440247315
1.692	-2.968098735
1.32	0.718526235
-0.03	-1.229955441
1.593	-3.764973907
0.836	-0.311852322
0.44	2.704067483
0.986	0.672225999
0.17	1.202334817
0.4	1.031063968
0.502	1.875989074
0.656	4.996045064
1.155	6.478272336
0.921	0.323057074
1.13	0.401758959
0.454	3.011062784
0.3	1.451620567
0.34	1.680154311
0.084	2.445724805
1.028	0.784748056
1.064	0.572164166
0.39	-4.264550065
1.091	-0.716840451
0.512	3.211518129
-0.085	-0.416507364
0.379	2.826627641
0.131	1.402049803
0.727	4.392208333
0.68	-7.57565831
0.527	3.893982943
0.082	0.592545372
0.951	6.426081073
0.171	1.333743146
-0.06	-2.055701952
0.331	1.635220536
0.95	-0.77224132
0.788	-1.591787497
0.505	3.574031984
0.308	1.061744245
1.198	-0.534238508
1.14	-2.505186908
0.353	1.544067483
1.542	-1.012158154
1.114	0.739536926
0.526	3.004013946
0.664	1.202301289
0.118	-1.21365717
-0.093	-1.831284479
0.53	3.008801668
0.094	-4.533510113
0.427	3.619964631
0.44	1.506741736
1.299	0.482628606
0.505	3.923018909
0.431	1.796458292
0.312	0.735710537
0.48	2.85267617
0.4	0.901202772
0.339	1.201512389
0.541	3.557601619
0.506	1.884851275
1.185	1.223870331
1.175	1.387358438
0.303	1.707304947
1	6.122703193
0.479	2.258497085
0.6	3.811495283
0.277	-5.910652253
0.82	-5.701135894
0.637	4.499331362
0.55	3.566259938
0.248	2.005377495
0.858	5.35981538
1.62	-1.548621568
1.113	-3.867996999
0.64	3.498176927
0.557	4.494886683
1.246	-0.486455022
0.457	2.057909792
1.012	0.865080291
1.011	1.841239776
1.33	-0.421174193
0.708	5.21490254
0.673	3.308003468
0.352	2.175203131
0.595	3.107302187
0.966	5.869067977
1.57	-10.29495836
1.572	-0.870140126
0.56	2.733664534
0.426	1.5437553
0.151	-2.621009675
0.439	-2.889955128
1.209	-0.530401347
0.454	2.3037553
0.738	-9.704129497
0.991	1.257646167
1.096	0.996509093
0.177	-1.363929782
1.539	-0.504911228
0.424	3.189532051
0.503	3.679323781
1.592	-1.339136029
0.721	4.521239776
1.199	0.510222568
1.416	-4.973848004
-0.05	-3.175641233
0.237	1.23235113
0.453	3.805313849
1.037	-16.02246128
1.552	-7.29046048
1.007	0.191994168
1.61	-0.600310684
0.549	2.722331056
0.839	2.863989594
0.567	3.565929528
0.45	3.382275236
1.658	-1.74671922
1.137	0.572179722
0.676	2.813770696
0.491	3.317408515
0.649	4.375413044
0.95	0.636874476
1.47	-2.350310684
0.483	4.001559763
0.028	0.813669485
1.507	7.553952134
0.85	-0.029360317
0.332	0.824024331
0.522	2.004531499
0.375	2.05830854
0.097	0.734211638
0.436	2.196482055
0.46	2.420309445
0.721	3.341632695
1.13	-6.152205558
1.141	-0.273462007
1.072	6.134777978
0.714	2.722312382
1.334	-3.56253735
0.556	4.205956158
0.365	2.930389271
0.485	-2.257439045
0.71	4.690609202
0.162	0.45272772
0.51	1.682312382
0.977	-1.02642829
0.411	1.422570008
0.883	-5.079955128
0.15	1.798568938
0.584	3.168767854
1.086	-4.213111727
1.487	-1.199790306
0.656	4.043250591
0.554	3.532568891
0.761	3.994385397
1.039	1.4064644
1.022	0.821620567
0.401	2.235289601
1.284	0.995080291
1.696	-7.238381876
0.999	0.350072059
0.067	-0.481221787
0.844	2.494515245
0.29	2.703356347
0.176	2.088054051
1.015	0.570377185
0.388	3.007129695
1.372	-0.597751579
1.019	2.237524025
1.17	-0.563232992
1.735	-0.770077171
0.448	-4.544305271
1.085	1.506857321
1.452	-1.189250108
0.979	1.398729441
1.499	-2.205148725
1.327	-0.020672148
0.629	4.512900828
0.863	6.62659726
1.542	0.47095734
0.679	2.961785591
0.3	0.934677694
0.758	5.358324867
0.52	2.939701125
0.489	1.718989906
1.022	-3.896645131
1.01	-0.725892037
1.37	-0.788863574
0.575	3.532271253
0.349	2.135131756
1.148	-1.80377492
1.365	-4.604948972
1.284	0.801620567
0.413	3.084467562
0.331	1.346114406
0.364	2.190910067
0.734	5.209094129
0.9	0.449618985
0.601	3.783963367
0.739	2.819940381
0.626	3.373382848
0.975	2.505756543
1.07	3.360430781
1.079	-0.211174193
0.41	3.612477747
1.357	0.746968746
0.275	-0.159790306
0.07	1.287718819
0.273	2.439019144
0.859	2.443380221
1.452	7.069463874
0.231	-1.69896571
0.482	4.020570528
1.005	-0.758040259
1.363	-0.247254966
1.173	7.125428426
0.973	0.936482055
0.624	2.917943596
1.284	0.696351097
-0.069	-1.194850022
0.568	2.035797407
-0.057	-0.47596781
0.204	-0.273053281
1.071	0.756857321
0.511	2.657627241
0.538	3.389057759
0.678	2.440047242
1.544	0.21403219
0.39	2.606967188
0.53	1.572301289
1.379	1.238349228
1.337	-0.400927983
0.927	2.262183879
0.63	4.788616467
0.488	-0.397704096
0.489	3.430998868
0.414	2.604515245
0.76	4.107265997
0.388	2.767933741
0.893	2.905721262
0.972	0.566575199
0.46	2.002475004
1.181	3.671163219
0.36	2.690138436
1.6	-2.35642829
0.575	3.076167851
0.622	4.059285881
0.78	5.196503276
1.072	0.448369179
0.629	2.494531499
1.33	-2.556571534
-0.062	-1.657369451
0.916	1.009907729
0.974	-1.33568492
0.52	1.997376548
0.4	2.813380673
0.9	0.672668577
0.502	4.260542462
1.265	-1.945838849
0.515	3.379918511
1.067	-2.945784545
0.475	3.564385397
0.569	3.555931841
0.26	1.963199171
0.671	4.303313583
0.894	-1.326251179
0.459	2.415045946
1.647	-3.317783455
0.312	2.055470305
0.397	2.811230137
0.066	1.019242325
0.996	-0.030950813
0.988	1.13212831
1.073	0.758801668
1.038	-0.999360317
0.79	-21.07489862
0.631	3.594493785
0.272	0.092548651
1.046	-1.060927983
0.513	3.291796937
0.256	1.443772387
0.537	3.449635578
1.143	-1.978800297
1.297	-1.074364029
0.749	2.900532197
0.465	3.097937134
1.105	1.366454164
0.087	0.302867525
1.117	0.772312382
0.972	2.574471439
0.676	2.095724805
0.413	3.443433886
0.561	2.684689375
0.352	2.343097316
2.556	-2.844501194
1.211	0.029618985
0.685	4.603128969
0.739	5.431051752
0.929	2.834702546
0.443	0.941464543
0.088	-2.163929782
0.629	4.242219265
-0.103	-1.476816424
0.286	1.945500393
0.34	1.374665148
1.212	1.272591105
0.096	0.696968746
0.535	2.421889949
1.2	1.415761492
1.5	-1.872510573
0.933	1.139635578
0.679	5.088390914
0.476	2.980417287
0.235	2.199047473
0.21	1.003776445
0.352	1.360661603
0.577	0.812517994
1.238	0.662898501
0.592	5.015574302
0.56	2.029618985
0.662	3.563875492
1.38	6.267195296
0.344	1.778075485
0.053	0.226509093
0.88	2.990947879
0.344	2.296389433
0.56	2.388497085
0.671	4.324426606
1.137	0.374910362
-0.004	-0.431687227
0.641	4.240101202
1.536	-1.621021435
0.922	0.521647179
0.504	3.219327852
1.146	1.293519117
1.514	-3.274501194
0.462	1.577698553
1.011	2.739934117
0.472	1.2064644
1.303	-2.805148463
0.09	1.522628606
0.264	0.96778599
1.399	1.007564427
1.083	-3.418472401
1.319	-0.099250108
0.927	3.177680413
1.08	0.442898501
1	0.632447691
0.433	2.800597643
1.236	-0.593040541
1.158	-1.859812639
0.533	2.566337559
1.487	0.835956948
0.31	2.384700584
0.557	4.326820047
0.711	4.971902799
1.592	-0.980077171
1.021	0.775025484
0.39	0.315586444
0.635	3.734336206
0.504	2.23374417
0.623	4.83724763
1.524	-3.195449935
0.931	3.815235503
1.1	0.53198275
0.71	4.766918391
-0.04	0.883536251
1.146	-0.347665183
1.096	0.791061232
1.308	-3.362026047
1.654	-2.408472401
1.172	7.218942041
1.267	0.70820911
0.122	-0.496873589
0.287	-1.652722999
0.737	5.267034736
-0.106	2.212330118
0.766	5.48030742
0.96	1.741785591
0.57	4.345082884
0.476	3.427854626
0.611	4.286982556
1.041	1.877937134
0.8	-0.315251944
0.666	4.958616634
0.68	4.628897415
0.06	-5.279397651
1.238	-5.178122892
0.478	3.308551925
0.107	-3.297996999
1.172	1.26820911
1.435	-4.394022435
0.934	-0.113080988
0.815	5.012707774
0.955	0.717376548
0.389	2.846571019
1.163	-4.784700613
1.154	-0.401612823
1.166	0.631593658
0.34	2.967617434
0.443	2.722263044
0.788	3.711087231
0.184	1.849367457
1.244	-0.324364029
0.877	2.465550008
0.117	1.764455771
0.203	0.636857321
0.071	1.82001933
0.97	0.185888328
1.096	1.367261631
1.015	2.945862989
0.64	4.190029399
1.029	0.464697422
0.639	3.329464187
0.527	4.257306235
0.509	1.87891165
0.401	2.830469386
0.361	2.524426606
0.309	1.052361853
0.991	0.830417287
0.107	1.295285876
0.556	3.620967819
1.24	1.096823005
1.064	0.300381573
1.2	7.612818427
1.152	2.022164166
1.596	-2.50224132
1.072	6.537913558
0.141	0.6864644
0.17	1.462602194
0.517	1.335548413
0.991	0.569851152
0.265	1.292502522
1.169	1.318075485
0.314	2.306105549
-0.001	0.86095734
0.357	2.106619154
1	-1.530361079
1.419	0.129859874
0.603	5.255870608
1.004	0.701202772
0.465	3.335947165
0.631	3.479185507
1.447	-0.68904266
0.649	3.65930879
0.045	0.47820911
0.246	0.211056665
1.743	-0.656840451
0.737	3.128308067
0.408	3.42964894
1.022	0.101056665
1.13	-2.324519287
1.007	1.750209549
-0.067	0.260232016
0.513	3.878949701
0.236	1.148401524
0.505	2.460430781
1.267	1.568989906
0.891	1.13027929
0.455	1.807157238
0.773	4.616029751
1.66	-1.639622815
0.326	2.404834096
0.425	3.43927775
1.17	7.592357721
0.511	1.362543206
0.13	0.391758959
1.154	-3.529555951
0.75	2.380545717
1.21	7.859723073
0.686	4.868341807
0.945	0.740822789
1.278	-0.318352821
0.45	2.951518129
1.11	0.438212503
1.096	0.478401524
0.066	1.561051752
0.961	6.50185321
1.135	-5.803717747
1.26	0.862334817
0.98	3.043874747
0.292	0.842529466
1.067	0.221744245
0.309	0.877423729
1.565	-1.398482885
1.053	1.064679238
1.174	2.390562479
1.49	-1.655222439
0.531	4.004261686
1.086	0.685931622
1.536	-0.780337153
1.028	0.863878838
1.109	0.624138956
1.341	-1.063097202
1.306	-1.611923246
0.192	2.509239564
1.159	-2.763089139
1.157	0.085495667
0.419	3.481931612
0.357	2.653770696
1.018	-0.367633652
0.634	3.246122149
1.613	1.185524021
0.909	5.193895922
0.663	3.347846295
1.146	0.191202772
0.845	1.071003668
0.63	4.647609025
0.978	-0.177470534
0.56	2.655666741
1.156	1.865491564
0.54	3.402917844
1.044	-0.108255755
0.181	1.355065884
0.329	2.354111194
0.521	2.149377802
1.219	2.059206527
0.382	2.914336183
1.437	-0.074413556
0.485	2.58839987
1.184	0.987345812
0.425	3.047331232
1.436	9.916000196
0.236	1.520247315
0.534	0.966839074
0.765	5.281143384
0.78	5.984249947
1.305	6.696890765
-0.012	-0.704390811
0.985	1.075689579
0.064	-0.10099345
0.682	1.524665148
1.547	-0.6185445
0.593	4.28248105
0.401	2.594540288
0.599	1.714481115
0.608	2.494622659
0.94	-1.566450152
0.508	2.729277286
0.478	2.488312773
1.206	0.273116991
0.768	-0.3717562
1.037	-1.510876014
0.924	0.152548651
0.331	-0.069360317
1.56	0.408744052
1.533	-0.096388654
1.03	0.405277007
0.863	5.093004841
0.376	0.908046417
1.58	-0.457781603
0.761	5.286776436
0.567	3.868586005
0.446	2.183618312
0.556	4.346342147
1.011	1.92863965
1.08	-10.16803636
0.134	1.533611346
0.173	0.366857321
1.15	0.305266976
0.574	3.169894873
-0.036	-4.417008982
0.587	3.959666988
0.528	3.537376548
0.99	0.615765065
0.437	1.380381573
0.949	5.714743094
0.928	1.657937134
0.415	3.474146642
1.122	0.776167851
0.62	3.204697422
0.712	3.900942695
0.259	1.950671072
0.472	2.884492447
1.62	-0.807454628
1.226	-1.057768112
0.514	3.611889949
0.462	4.026482055
0.068	0.156983993
1.168	7.087797787
0.465	2.254113238
-0.051	-0.860840709
1.722	-1.080140126
0.524	5.255929528
0.994	0.769866896
0.202	1.952070689
0.335	1.604179276
0.467	3.504336206
1.618	-2.021495494
0.275	1.936735013
0.761	5.369476191
0.99	0.115169421
0.53	3.251962004
0.962	-1.709812639
1.143	0.712745034
0.361	1.27695078
0.62	2.020799519
0.461	2.18941498
1	0.186823005
0.435	2.987975152
0.36	1.35891165
0.56	2.907157238
0.607	3.831431818
0.9	0.449929939
0.259	1.339987033
0.939	-0.394043052
0.545	1.057761484
1.099	1.860099267
0.066	-0.264511243
1.3	-0.776775059
0.307	1.477550403
1.048	-0.549790306
0.158	0.599747329
1.237	0.394704837
0.009	-0.95921712
1.515	-15.81254778
0.239	-0.244629041
0.441	-0.103367866
1.138	-0.583080988
0.455	-0.734830579
1.108	0.024924966
1.134	-0.540927983
1.294	-0.144413556
1.605	-1.384043052
1.607	-1.276552044
0.635	3.974211638
0.91	1.895491564
1.14	1.093214298
0.2	2.004679238
0.407	1.387680413
0.101	-2.923957544
0.536	3.426546263
0.937	0.576148661
0.345	1.031163219
1.223	0.220247315
1.388	-0.00524937
0.425	2.952973947
0.078	-0.814850022
0.818	-2.836450152
0.248	1.817937134
0.81	3.020660829
1.736	-3.588591151
0.511	2.555694018
0.563	2.575108957
0.607	3.509019144
1.169	2.861593658
1.564	-2.011921211
0.618	3.085130689
1.415	-4.727900427
0.441	3.611889949
0.347	2.827377596
0.423	0.968308067
0.508	3.270507522
0.213	-0.818544159
0.83	5.437949274
0.135	1.816967188
0.462	1.824058865
1.132	0.977147136
0.7	2.864111194
0.548	4.137794576
0.585	3.532809692
1.045	-0.56801725
1.11	-0.308495558
1.078	-4.464305271
0.671	2.170478365
0.449	1.938058713
0.059	0.016735013
1.562	-1.519044589
0.931	-6.305149978
0.008	-1.342738369
0.566	3.531326881
0.035	-7.791734905
0.866	1.424511724
1.274	-0.504830579
0.49	3.953071223
0.947	-0.811060393
0.9	3.788851172
0.876	2.297421779
1.075	1.890972312
0.939	0.192973947
0.355	1.796750576
1.09	6.3851513
1.159	0.53607808
1.023	1.074622659
0.323	0.891063968
1.435	-0.534547763
1.26	0.168978565
0.797	5.747041572
0.126	-1.58253735
0.374	-2.422595236
0.699	5.564528715
0.528	3.25087663
1.435	-1.464748586
0.559	0.151202772
0.563	3.50486328
0.648	4.666047177
0.56	4.022271253
-0.158	-2.85996817
0.471	2.597074278
1.35	1.817329794
1	-0.326619779
1.61	-6.481734905
0.776	-5.121218392
0.881	2.782487287
0.586	2.537157238
1.442	0.522179722
1.568	-1.313943631
0.629	4.274542335
0.98	-0.747069119
0.62	3.658517295
1.008	-0.085594687
0.096	0.986967188
0.428	1.096750576
0.24	0.83475063
0.913	0.398939607
1.275	-0.150445638
1.084	0.138410506
0.521	1.691866551
1.163	0.380725265
1.262	0.303447956
0.646	3.497076568
0.614	3.807909792
1.281	-0.060092271
1.503	-3.751847985
1.007	0.664540288
1.388	-2.867470534
0.428	0.374532031
0.584	-0.154701491
0.451	2.26267617
1.408	-0.192238516
0.921	1.055939512
1.304	-1.72866409
-0.015	-0.055299416
0.81	5.855667051
0.735	3.959267741
0.342	2.322193387
1.082	0.17102799
0.977	1.086473181
0.02	-2.368744777
1.439	-2.31365717
0.298	3.447564427
1.153	0.881056665
0.848	5.673733115
1.031	0.260476086
0.476	1.14607808
1.271	0.451658713
0.256	-0.951953583
0.446	1.886148661
1.045	0.763587067
0.293	2.112568891
1.217	-2.494501194
1.316	2.122025683
0.98	1.212258515
0.33	1.881632695
0.972	-0.677358302
-0.021	0.37865575
0.62	2.903519389
0.723	4.390307138
0.476	4.224210029
1.101	7.958942041
1.187	0.168555083
1.429	-1.19108835
0.414	1.695012361
1.33	1.856537993
0.729	0.708824771
0.423	1.07607808
0.376	2.887718623
0.399	3.314193892
0	-1.094225981
0.4	1.330381573
0.473	2.317828576
1.415	-2.654701491
0.465	3.632505174
0.87	5.160111621
0.9	-0.486597067
0.375	2.750532197
0.433	1.549934117
0.228	1.75001933
-0.078	0.091785591
0.47	4.010307138
1.024	0.589929939
0.346	1.202224436
1.115	-1.531589494
0.486	0.83869471
0.485	1.079866896
0.307	0.8837553
0.31	1.925931622
0.529	2.101063968
0.794	6.352321856
0.529	3.794303198
0.906	1.625277007
1.72	-9.934561735
1.052	-1.23793125
0.318	2.779242325
0.676	3.196350578
0.657	3.521899591
1.147	-4.390609665
0.573	3.695140633
0.83	-3.414387088
0.544	1.713519389
0.466	3.526771542
-0.001	0.516886312
1.304	6.927943596
0.092	0.925351468
1.077	-1.57399843
1.3	2.23317445
0.76	5.222836929
0.471	2.724210029
1.2	0.244850022
0.867	-0.95953192
1.12	0.799327852
0.325	1.7960221
1.161	-14.12271305
0.143	0.246227722
-0.119	-3.943848004
0.406	3.219629002
0.892	0.718076754
0.249	1.057866696
0.309	1.770910067
0.883	0.506636889
0.22	-7.110652253
1.152	0.440075389
1.453	2.268824771
0.986	0.329459621
0.282	2.312873311
0.72	2.22938533
0.733	3.231800511
0.554	3.330307138
0.721	4.72635854
0.184	0.095335209
0.61	4.284793317
0.582	3.610499492
0.545	1.561944239
0.733	5.014471042
0.69	4.905179847
0.31	2.274182576
0.607	3.541990282
0.97	-1.842281859
1.016	1.791063968
1.068	-1.790759744
1.119	-0.017929311
0.49	3.315493412
1.167	-0.415975669
1.151	6.772483368
0.773	5.210045729
0.24	-7.752205558
0.93	-1.167561449
0.548	3.101168763
1.108	0.754748056
0.417	2.595989074
0.88	6.188814225
0.425	2.589690495
1.42	-1.018824862
0.395	3.171062784
0.454	2.527136948
1.645	-3.44793125
1.491	-1.381919185
0.607	4.383060358
1.176	-0.274701491
0.528	2.451202772
0.178	-0.330677531
0.61	4.387822415
0.923	6.045248205
0.92	0.290513136
1.684	0.728825807
0.561	2.593447956
0.37	3.525600915
0.42	2.124210029
0.376	2.617129695
0.998	0.661809929
0.446	2.792873809
1.615	-1.428495558
0.445	1.748724211
0.093	-5.270652253
0.833	2.146968746
0.772	3.005112211
0.774	5.439354944
0.986	-0.784610091
-0.033	-1.99224132
1.608	-0.410793473
0.922	3.745912598
1.094	1.644020857
0.569	4.656636889
0.417	1.968426916
1	0.333126411
1.198	0.423617828
0.95	0.485675023
1.17	7.492214797
0.473	1.082602194
0.498	2.546351097
0.435	1.766509093
1.065	0.464226079
0.695	5.536285418
1.047	1.446857321
0.39	0.589940381
0.433	2.979019144
0.997	1.958287193
0.42	3.370193871
0.559	2.692165257
0.403	0.03607808
0.552	3.744527399
1.445	0.052630549
0.381	0.541994168
0.371	-1.206055843
-0.04	-1.173367866
-0.005	-0.840070061
0.59	3.671966165
1.158	0.360381573
-0.068	-2.055858967
0.401	2.503982943
0.003	-1.410140126
0.645	3.999905778
0.714	5.107468378
0.584	4.100840612
1.379	6.602456949
0.214	0.888272336
1.162	-0.444413556
0.692	3.557307665
1.163	7.312256161
1.223	7.734163626
0.905	5.754568497
0.462	3.883100708
1.21	-1.954364029
0.344	1.575548413
1.131	1.015524021
1.549	-0.746507364
0.874	2.770947879
0.97	2.037954636
0.311	0.893562997
0.666	5.008003468
0.488	2.145862989
0.989	0.918888598
0.67	5.137839593
-0.015	-1.097698711
0.482	1.292545372
0.163	-4.146544104
0.695	4.041998049
0.946	-3.1357948
1.02	-0.774748586
0.699	4.812395651
0.446	1.508907997
1.576	0.8282438
0.634	2.942686262
0.403	0.678161346
0.133	-0.270759744
1.129	1.993289543
0.735	4.882207191
0.979	-0.006552044
1.027	2.26865575
0.659	4.18585411
1.08	-1.663053281
1.081	-1.330609258
0.33	-0.023160926
0.497	0.649503891
0.373	2.532175144
1.041	1.529159291
-0.127	-1.303342163
0.459	2.34742519
0.763	5.090671072
1.094	-0.185160523
0.655	2.953396809
0.947	0.672769486
0.993	0.482628606
0.941	-0.311589494
1.334	-0.771838654
1.347	-1.038565025
0.647	4.367390496
0.404	3.005474914
0.325	2.166563578
0.427	2.436959725
0.409	3.269030766
0.27	-2.136450152
0.47	3.442277667
0.566	4.660675946
0.154	0.5337553
1.082	0.524455771
0.69	4.612052335
0.56	0.948778213
0.362	-0.108824862
0.96	1.348729441
0.2	-9.774250108
0.95	0.629159291
0.691	4.805908047
0.545	3.185014356
0.96	-0.857974317
1.127	1.109613121
1.015	-0.378587054
1.17	1.051003668
0.449	1.911104555
0.798	4.967122962
0.127	0.583772387
0.458	-0.466992829
0.942	1.09095734
1.728	-5.600488436
0.443	2.818559942
0.617	4.004422194
0.618	4.425320231
0.448	2.647195296
0.493	2.024910362
1.264	0.19241309
0.515	2.947969675
0.338	1.658497085
0.763	4.828982391
0.16	1.2182438
0.315	1.630545717
1.461	-3.736645131
0.54	4.574244204
1.16	6.838610923
1.136	1.160299957
0.924	0.225012361
1.151	0.433617828
0.64	4.063651284
0.467	4.233856079
0.565	-2.244519287
0.416	2.045166823
0.933	-0.411787497
-0.026	-1.340386879
0.16	1.53900655
-0.01	0.662205991
0.944	1.530749548
-0.059	0.974971151
0.002	-0.996597067
0.967	0.203519389
0.49	1.461618124
0.55	4.539267741
0.049	-0.118797228
0.586	4.054476372
1.351	-0.137132475
0.47	2.442231888
0.343	1.042628606
0.956	2.517129695
1.044	1.000193871
1.16	-0.954664791
0.191	1.766350578
0.397	1.704489512
0.596	4.151966165
0.477	3.280675946
0.617	3.905667051
1.18	2.852263044
-0.027	-2.791617051
0.055	-6.661734905
-0.049	-0.373999264
0.428	3.102668577
0.559	-3.135641233
0.476	2.235306871
1.556	-2.097518747
0	1.230715128
0.438	2.851931612
0.179	-0.610927983
0.578	2.107704268
0.962	3.473651284
1.12	0.794977046
1.172	-0.927704096
0.521	3.755250783
0.551	4.288538951
1.3	-7.35046048
0.413	-4.584550065
0.836	5.859129646
0.832	-0.125773921
1.117	0.286300558
1.183	0.360443877
0.625	3.440389271
1.414	-1.101060393
0.284	2.185130689
-0.011	0.392225999
1.306	-1.190252671
0.714	5.081046405
1.356	-1.928487611
0.506	2.875590346
1.173	0.709598482
0.523	2.048349228
0.955	0.125012361
1.664	-7.523820513
1.378	-3.593160926
1.031	1.933321449
1.127	0.070755915
1	-3.115846548
-0.013	1.27938533
1.204	1.623126411
0.072	0.383159549
0.567	3.927072212
0.367	2.062477747
0.321	1.05513117
0.379	2.540513136
0.521	3.073797278
1.19	-2.200263127
1.025	0.077277001
-0.022	0.333913601
1.61	-1.349790306
0.71	2.959426699
0.429	1.550996775
0.013	-1.778005832
1.168	-3.008815409
1.45	-0.619618427
0.529	2.575675023
0.493	2.213618431
1.05	1.260174196
0.9	0.529503891
1.193	-2.0157948
1.106	-1.330876014
1.075	-0.157470534
0.12	-0.528444142
1.027	6.823821877
1.874	-14.61227712
0.874	5.975726841
0.58	2.396735013
0.853	5.591785182
0.312	1.192366348
0.538	2.186454164
0.324	-3.082026047
1.46	8.769605386
1.02	2.500317921
1.287	-1.701921211
-0.01	-2.016883009
0.767	3.634798061
0.335	2.105761492
0.113	-12.12029996
0.47	3.465518831
1.525	10.65102423
1.075	0.360936936
1.105	0.57046808
0.629	3.906167851
1.183	6.893959648
1.077	1.568780323
1.819	-8.758191163
0.981	-0.223040541
1.011	-0.681021435
0.564	4.106857922
1.19	0.617147136
0.264	-1.167008982
1.614	-0.925198192
1.431	-0.720540379
0.638	3.985573273
0.433	-2.184830579
1.035	7.041116339
-0.098	-3.139503456
1.626	9.307477991
1.202	7.752459844
0.24	1.511063968
0.666	2.629277286
0.743	4.903804391
0.868	-7.622882093
